id,city,institution,money,dropoff_day,email,wallet_recovery,wallet_totalrecovery,male,age40,computer,coworkers,other_bystanders,security_cam,security_guard,english,understood_situation,busy,hotel,bank,cultural,public,postal,name_owner,record,o_male,o_age40,o_computer,o_coworkers,o_other_bystanders,o_employees_handle,o_security_cam,o_security_guard,o_english,o_understood_situation,o_busy,revisit_day,r_employees_handle,r_hnsty_nocontact,r_hnsty_takeaway,r_knwres,keymissing,cardmissing,notemissing,moneymissing,wcovermissing,wavialabel,rice,cis
755_024,Shenzhen,Postal Office,No Money,27Aug2019,0,0,0,1,40+,1,1,1,1,0,0,6,1,0,0,0,0,1,Chang Wei,0,,,,,,,1,0,,,,03Sep2019,1,,,0,1,1,1,,1,0,73.31,4.27
755_025,Shenzhen,Cultural Attractions,No Money,25Aug2019,100,100,100,0,smaller than 40,1,0,0,1,0,0,4,3,0,0,1,0,0,Wang Lei,0,,,,,,,1,0,,,,01Sep2019,2,6,6,0,0,0,0,,0,0,73.31,4.27
755_027,Shenzhen,Public Place,No Money,26Aug2019,0,100,100,0,smaller than 40,1,1,1,1,0,1,5,2,0,0,0,1,0,Chang Wei,1,0,smaller than 40,1,1,1,3 or more,1,0,1,6,3,02Sep2019,2,3,6,0,0,0,0,,0,0,73.31,4.27
755_028,Shenzhen,Cultural Attractions,No Money,26Aug2019,0,100,100,1,40+,0,0,1,1,1,0,3,2,0,0,1,0,0,Li Qiang,1,1,smaller than 40,0,0,0,3 or more,1,0,,6,0,02Sep2019,2,,6,0,0,0,0,,0,0,73.31,4.27
755_029,Shenzhen,Cultural Attractions,Money,26Aug2019,100,100,0,0,smaller than 40,0,0,0,,0,0,4,1,0,0,1,0,0,Li Qiang,0,,,,,,,1,0,,,,02Sep2019,2,3,6,0,0,1,0,0,0,0,73.31,4.27
755_030,Shenzhen,Bank,Money,26Aug2019,100,100,0,1,smaller than 40,0,1,1,1,1,0,6,2,0,1,0,0,0,Chang Wei,1,1,smaller than 40,1,1,1,3 or more,1,0,0,6,2,02Sep2019,3 or more,3,5,0,0,0,1,0,0,0,73.31,4.27
755_031,Shenzhen,Bank,Money,26Aug2019,0,100,100,1,smaller than 40,0,1,1,1,1,1,6,2,0,1,0,0,0,Wang Lei,1,1,smaller than 40,1,1,1,3 or more,1,0,1,4,3,02Sep2019,3 or more,,6,0,0,0,0,0,0,0,73.31,4.27
755_032,Shenzhen,Bank,No Money,26Aug2019,0,100,100,0,smaller than 40,1,1,1,1,1,1,5,3,0,1,0,0,0,Chang Wei,1,0,smaller than 40,0,1,1,2,1,0,1,6,2,02Sep2019,3 or more,0,6,0,0,0,0,,0,0,73.31,4.27
755_033,Shenzhen,Cultural Attractions,No Money,26Aug2019,0,0,0,1,40+,0,1,,1,0,0,6,4,0,0,1,0,0,Wang Lei,0,,,,,,,1,0,,,,02Sep2019,9,6,6,0,1,1,1,,1,0,73.31,4.27
755_034,Shenzhen,Bank,Money,27Aug2019,0,100,100,1,smaller than 40,1,1,1,1,1,1,5,4,0,1,0,0,0,Chang Wei,0,,,,,,,1,0,,,,03Sep2019,2,6,6,0,0,0,0,0,0,0,73.31,4.27
755_035,Shenzhen,Public Place,No Money,27Aug2019,100,100,100,0,smaller than 40,0,1,0,,0,1,6,3,0,0,0,1,0,Wang Lei,0,,,,,,,1,0,,,,03Sep2019,9,6,6,0,0,0,0,,0,0,73.31,4.27
755_036,Shenzhen,Public Place,Money,27Aug2019,100,100,100,1,smaller than 40,,0,0,1,0,0,6,0,0,0,0,1,0,Chang Wei,1,1,smaller than 40,0,1,1,3 or more,1,1,0,3,0,03Sep2019,3 or more,5,6,0,0,0,0,0,0,0,73.31,4.27
755_037,Shenzhen,Cultural Attractions,Money,27Aug2019,0,100,100,1,smaller than 40,1,1,0,1,1,1,6,1,0,0,1,0,0,Chang Wei,0,,,,,,,1,1,,,,03Sep2019,2,6,6,0,0,0,0,0,0,0,73.31,4.27
755_038,Shenzhen,Bank,Money,27Aug2019,0,100,100,1,smaller than 40,0,1,0,1,1,0,5,1,0,1,0,0,0,Li Qiang,0,,,,,,,1,1,,,,03Sep2019,1,,,0,0,0,0,0,0,0,73.31,4.27
755_039,Shenzhen,Public Place,Money,27Aug2019,0,100,100,0,smaller than 40,1,1,1,1,1,1,4,3,0,0,0,1,0,Wang Lei,1,0,smaller than 40,1,1,1,3 or more,1,0,1,6,4,03Sep2019,2,,0,0,0,0,0,0,0,0,73.31,4.27
755_040,Shenzhen,Bank,No Money,27Aug2019,0,100,100,0,smaller than 40,1,1,1,1,1,1,5,6,0,1,0,0,0,Li Qiang,0,,,,,,,1,0,,,,03Sep2019,1,,1,0,0,0,0,,0,0,73.31,4.27
755_041,Shenzhen,Public Place,No Money,27Aug2019,100,100,100,0,40+,1,1,1,1,1,0,6,0,0,0,0,1,0,Chang Wei,0,,,,,,,1,0,,,,03Sep2019,2,6,6,0,0,0,0,,0,0,73.31,4.27
755_042,Shenzhen,Bank,Money,27Aug2019,0,100,100,1,smaller than 40,0,1,1,1,1,0,5,2,0,1,0,0,0,Li Qiang,0,,,,,,,1,0,,,,03Sep2019,3 or more,,6,0,0,0,0,0,0,0,73.31,4.27
755_043,Shenzhen,Bank,Money,27Aug2019,100,100,100,0,smaller than 40,1,1,1,1,1,0,5,4,0,1,0,0,0,Chang Wei,1,0,smaller than 40,0,1,1,2,1,0,0,6,3,03Sep2019,1,0,0,0,0,0,0,0,0,0,73.31,4.27
755_044,Shenzhen,Public Place,No Money,27Aug2019,0,100,100,1,smaller than 40,1,1,1,1,1,0,6,6,0,0,0,1,0,Chang Wei,1,1,smaller than 40,1,1,1,2,1,0,0,6,3,03Sep2019,2,0,0,1,0,0,0,,0,0,73.31,4.27
755_045,Shenzhen,Bank,No Money,28Aug2019,0,100,100,0,smaller than 40,1,1,1,1,1,0,5,4,0,1,0,0,0,Li Qiang,0,,,,,,,1,0,,,,04Sep2019,2,0,6,0,0,0,0,,0,0,73.31,4.27
755_046,Shenzhen,Public Place,Money,28Aug2019,0,100,100,0,smaller than 40,1,1,1,1,1,0,6,1,0,0,0,1,0,Li Qiang,1,0,smaller than 40,1,1,1,3 or more,1,0,1,6,3,04Sep2019,9,0,3,0,0,0,0,0,0,0,73.31,4.27
755_047,Shenzhen,Public Place,No Money,27Aug2019,0,100,100,0,40+,1,1,1,1,,0,4,6,0,0,0,1,0,Li Qiang,1,0,40+,1,1,1,3 or more,1,0,0,6,2,03Sep2019,3 or more,6,0,0,0,0,0,,0,0,73.31,4.27
755_048,Shenzhen,Public Place,Money,28Aug2019,100,100,0,1,smaller than 40,1,1,1,1,0,0,6,2,0,0,0,1,0,Wang Lei,0,,,,,,,1,0,,,,04Sep2019,3 or more,,6,0,0,1,0,0,0,0,73.31,4.27
755_049,Shenzhen,Cultural Attractions,Money,28Aug2019,0,100,100,0,40+,1,1,0,1,0,1,6,1,0,0,1,0,0,Li Qiang,1,0,smaller than 40,1,1,0,2,1,0,0,6,0,04Sep2019,3 or more,6,6,0,0,0,0,0,0,0,73.31,4.27
755_050,Shenzhen,Bank,Money,28Aug2019,100,100,100,0,smaller than 40,1,1,1,1,1,1,6,0,0,1,0,0,0,Chang Wei,0,,,,,,,1,0,,,,04Sep2019,2,1,6,0,0,0,0,0,0,0,73.31,4.27
755_051,Shenzhen,Public Place,Money,28Aug2019,0,100,100,0,40+,0,1,1,1,1,0,4,2,0,0,0,1,0,Chang Wei,1,0,smaller than 40,0,,1,2,1,0,0,6,4,04Sep2019,2,6,6,0,0,0,0,0,0,0,73.31,4.27
755_053,Shenzhen,Cultural Attractions,No Money,28Aug2019,0,100,100,1,40+,0,0,1,1,1,0,4,0,0,0,1,0,0,Wang Lei,0,,,,,,,1,0,,,,04Sep2019,9,,3,0,0,0,0,,0,0,73.31,4.27
755_054,Shenzhen,Cultural Attractions,No Money,28Aug2019,100,100,100,1,smaller than 40,1,1,1,1,0,0,6,3,0,0,1,0,0,Li Qiang,0,,,,,,,1,0,,,,04Sep2019,2,,3,0,0,0,0,,0,0,73.31,4.27
10_001,Beijing,Public Place,Money,16Aug2019,0,0,0,1,smaller than 40,1,1,1,1,1,0,4,6,0,0,0,1,0,Chang Wei,0,,,,,,,1,1,,,,23Aug2019,,,,,1,1,1,1,1,0,5.93,4.2
10_002,Beijing,Public Place,Money,16Aug2019,0,100,100,0,smaller than 40,1,0,1,1,0,0,6,1,0,0,0,1,0,Chang Wei,0,,,,,,,1,0,,,,23Aug2019,,,,,0,0,0,0,0,0,5.93,4.2
10_003,Beijing,Cultural Attractions,No Money,16Aug2019,0,100,100,0,smaller than 40,1,0,0,1,0,0,6,2,0,0,1,0,0,Wang Lei,0,,,,,,,1,0,,,,23Aug2019,3 or more,4,6,1,0,0,0,,0,0,5.93,4.2
10_004,Beijing,Hotel,No Money,16Aug2019,0,100,100,0,smaller than 40,1,1,1,1,0,0,6,3,1,0,0,0,0,Wang Lei,1,0,smaller than 40,1,1,0,2,1,0,0,6,5,23Aug2019,3 or more,6,6,0,0,0,0,,0,0,5.93,4.2
10_005,Beijing,Cultural Attractions,No Money,16Aug2019,0,100,100,1,smaller than 40,1,1,1,1,0,0,5,3,0,0,1,0,0,Li Qiang,0,,,,,,,1,0,,,,23Aug2019,3 or more,3,6,0,0,0,0,,0,0,5.93,4.2
10_006,Beijing,Cultural Attractions,No Money,16Aug2019,0,0,0,0,smaller than 40,1,0,0,1,0,0,6,2,0,0,1,0,0,Chang Wei,0,,,,,,,1,0,,,,23Aug2019,,,,,1,1,1,,1,0,5.93,4.2
10_007,Beijing,Postal Office,No Money,16Aug2019,0,100,100,0,smaller than 40,1,0,1,1,0,0,5,4,0,0,0,0,1,Li Qiang,0,,,,,,,1,0,,,,23Aug2019,,,,,0,0,0,,0,0,5.93,4.2
10_008,Beijing,Public Place,Money,19Aug2019,100,100,100,0,smaller than 40,1,1,1,1,1,0,6,5,0,0,0,1,0,Chang Wei,0,,,,,,,1,0,,,,26Aug2019,3 or more,3,5,0,0,0,0,0,0,0,5.93,4.2
10_009,Beijing,Postal Office,No Money,16Aug2019,0,100,100,0,smaller than 40,1,0,1,1,0,0,5,3,0,0,0,0,1,Li Qiang,1,0,smaller than 40,0,1,0,3 or more,1,0,0,6,1,23Aug2019,1,5,6,0,0,0,0,,0,0,5.93,4.2
10_010,Beijing,Bank,Money,16Aug2019,100,100,100,0,smaller than 40,1,0,1,1,0,0,5,4,0,1,0,0,0,Wang Lei,1,0,40+,1,0,1,1,1,0,0,5,4,23Aug2019,1,0,6,0,0,0,0,0,0,0,5.93,4.2
10_011,Beijing,Public Place,No Money,22Aug2019,0,0,0,0,smaller than 40,1,1,0,1,0,0,6,6,0,0,0,1,0,Wang Lei,0,,,,,,,1,0,,,,29Aug2019,,,,,1,1,1,,1,0,5.93,4.2
10_012,Beijing,Hotel,Money,19Aug2019,0,0,0,1,smaller than 40,1,1,1,1,0,0,5,6,1,0,0,0,0,Li Qiang,1,1,smaller than 40,1,1,0,3 or more,1,1,0,6,4,26Aug2019,,,,,1,1,1,1,1,0,5.93,4.2
10_013,Beijing,Postal Office,No Money,19Aug2019,100,100,100,0,40+,1,1,1,1,1,0,5,5,0,0,0,0,1,Li Qiang,0,,,,,,,1,0,,,,26Aug2019,2,6,6,0,0,0,0,,0,0,5.93,4.2
10_014,Beijing,Cultural Attractions,Money,18Aug2019,0,100,100,0,smaller than 40,1,1,1,1,0,0,5,5,0,0,1,0,0,Chang Wei,1,0,smaller than 40,1,0,1,1,1,0,0,6,6,25Aug2019,2,6,5,1,0,0,0,0,0,0,5.93,4.2
10_015,Beijing,Hotel,No Money,18Aug2019,100,100,100,0,smaller than 40,1,0,1,1,0,1,6,5,1,0,0,0,0,Wang Lei,1,0,smaller than 40,1,1,0,1,1,0,1,6,4,25Aug2019,,,,,0,0,0,,0,0,5.93,4.2
10_016,Beijing,Hotel,Money,18Aug2019,0,100,100,0,smaller than 40,1,1,1,1,1,0,5,6,1,0,0,0,0,Wang Lei,1,0,smaller than 40,1,0,1,1,1,0,0,6,4,25Aug2019,,,,,0,0,0,0,0,0,5.93,4.2
10_017,Beijing,Cultural Attractions,Money,18Aug2019,100,100,100,0,smaller than 40,1,0,1,1,0,0,6,5,0,0,1,0,0,Li Qiang,0,,,,,,,1,0,,,,25Aug2019,1,6,6,0,0,0,0,0,0,0,5.93,4.2
10_018,Beijing,Cultural Attractions,No Money,18Aug2019,0,0,0,0,40+,1,0,0,1,0,0,4,6,0,0,1,0,0,Wang Lei,0,,,,,,,1,0,,,,25Aug2019,,,,,1,1,1,,1,0,5.93,4.2
10_019,Beijing,Cultural Attractions,No Money,18Aug2019,0,100,100,0,smaller than 40,1,0,0,1,0,0,6,5,0,0,1,0,0,Li Qiang,1,0,smaller than 40,1,0,0,1,1,0,0,6,1,25Aug2019,,,,,0,0,0,,0,0,5.93,4.2
10_020,Beijing,Hotel,No Money,18Aug2019,0,0,0,0,smaller than 40,1,1,1,1,0,0,5,6,1,0,0,0,0,Li Qiang,0,,,,,,,1,0,,,,25Aug2019,,,,,1,1,1,,1,0,5.93,4.2
10_021,Beijing,Cultural Attractions,Money,18Aug2019,0,100,100,0,smaller than 40,1,0,1,1,0,0,6,6,0,0,1,0,0,Chang Wei,0,,,,,,,1,0,,,,25Aug2019,3 or more,6,6,0,0,0,0,0,0,0,5.93,4.2
10_023,Beijing,Hotel,No Money,18Aug2019,0,100,100,1,smaller than 40,1,1,0,1,0,0,3,6,1,0,0,0,0,Wang Lei,1,1,smaller than 40,1,1,0,3 or more,1,0,0,6,1,25Aug2019,2,0,6,0,0,0,0,,0,0,5.93,4.2
10_024,Beijing,Hotel,No Money,18Aug2019,100,100,100,0,smaller than 40,1,1,1,1,0,0,4,5,1,0,0,0,0,Li Qiang,0,,,,,,,1,0,,,,25Aug2019,2,6,6,0,0,0,0,,0,0,5.93,4.2
10_025,Beijing,Cultural Attractions,Money,18Aug2019,0,100,0,0,smaller than 40,1,0,0,1,1,0,5,6,0,0,1,0,0,Chang Wei,1,0,smaller than 40,1,0,0,1,1,0,0,6,2,25Aug2019,,,,,0,0,0,1,0,0,5.93,4.2
10_026,Beijing,Cultural Attractions,Money,18Aug2019,0,100,100,0,smaller than 40,1,1,0,1,1,0,6,5,0,0,1,0,0,Chang Wei,0,,,,,,,1,0,,,,25Aug2019,2,0,6,0,0,0,0,0,0,0,5.93,4.2
10_027,Beijing,Postal Office,Money,19Aug2019,0,0,0,0,smaller than 40,0,1,1,1,1,0,5,6,0,0,0,0,1,Chang Wei,1,0,40+,0,1,1,3 or more,1,0,0,6,1,26Aug2019,,,,,1,1,1,1,1,0,5.93,4.2
10_028,Beijing,Public Place,Money,19Aug2019,0,0,0,1,smaller than 40,0,1,1,1,1,0,6,6,0,0,0,1,0,Li Qiang,0,,,,,,,1,1,,,,26Aug2019,,,,,1,1,1,1,1,0,5.93,4.2
10_029,Beijing,Public Place,Money,19Aug2019,100,100,100,0,smaller than 40,0,1,1,1,0,0,6,6,0,0,0,1,0,Wang Lei,1,0,smaller than 40,0,1,1,2,1,0,0,6,3,26Aug2019,2,,6,0,0,0,0,0,0,0,5.93,4.2
10_030,Beijing,Public Place,No Money,19Aug2019,0,0,0,1,40+,0,1,1,1,0,0,6,5,0,0,0,1,0,Li Qiang,1,1,40+,0,1,1,3 or more,1,1,0,6,3,26Aug2019,,,,,1,1,1,,1,0,5.93,4.2
10_031,Beijing,Postal Office,No Money,19Aug2019,0,0,0,0,smaller than 40,0,0,1,1,1,0,6,6,0,0,0,0,1,Wang Lei,0,,,,,,,1,0,,,,26Aug2019,,,,,1,1,1,,1,0,5.93,4.2
10_032,Beijing,Bank,No Money,19Aug2019,0,0,0,0,smaller than 40,0,1,1,1,1,0,6,6,0,1,0,0,0,Li Qiang,0,,,,,,,1,0,,,,26Aug2019,,,,,1,1,1,,1,0,5.93,4.2
10_033,Beijing,Postal Office,Money,19Aug2019,100,100,100,0,smaller than 40,0,1,1,1,0,0,5,1,0,0,0,0,1,Chang Wei,0,,,,,,,1,0,,,,26Aug2019,1,0,,0,0,0,0,0,0,0,5.93,4.2
10_034,Beijing,Bank,No Money,19Aug2019,100,100,100,1,smaller than 40,0,0,1,1,1,0,6,6,0,1,0,0,0,Wang Lei,0,,,,,,,1,0,,,,26Aug2019,1,5,6,1,0,0,0,,0,0,5.93,4.2
10_035,Beijing,Postal Office,No Money,20Aug2019,0,0,0,0,smaller than 40,1,0,0,1,0,0,5,5,0,0,0,0,1,Wang Lei,1,0,smaller than 40,1,0,0,1,1,0,0,6,1,27Aug2019,,,,,1,1,1,,1,0,5.93,4.2
10_036,Beijing,Postal Office,Money,20Aug2019,100,100,100,1,smaller than 40,0,1,1,1,0,0,6,4,0,0,0,0,1,Chang Wei,0,,,,,,,1,0,,,,27Aug2019,3 or more,,6,0,0,0,0,0,0,0,5.93,4.2
10_037,Beijing,Public Place,Money,21Aug2019,100,100,100,0,smaller than 40,0,0,1,1,1,0,6,6,0,0,0,1,0,Wang Lei,0,,,,,,,1,0,,,,28Aug2019,2,0,6,0,0,0,0,0,0,0,5.93,4.2
10_038,Beijing,Public Place,Money,20Aug2019,0,100,100,0,smaller than 40,1,1,1,1,0,0,6,3,0,0,0,1,0,Li Qiang,1,0,smaller than 40,0,1,0,3 or more,1,0,0,6,1,27Aug2019,1,6,6,0,0,0,0,0,0,0,5.93,4.2
10_039,Beijing,Bank,Money,20Aug2019,100,100,100,1,40+,0,1,1,1,0,0,5,6,0,1,0,0,0,Wang Lei,1,1,40+,0,1,1,3 or more,1,0,0,6,2,27Aug2019,3 or more,3,6,0,0,0,0,0,0,0,5.93,4.2
10_040,Beijing,Bank,Money,21Aug2019,0,0,0,0,smaller than 40,1,0,1,1,1,0,3,6,0,1,0,0,0,Wang Lei,1,0,smaller than 40,0,1,1,2,1,0,0,6,1,28Aug2019,,,,,1,1,1,1,1,0,5.93,4.2
10_041,Beijing,Postal Office,Money,20Aug2019,0,0,0,0,smaller than 40,0,1,1,1,1,0,5,5,0,0,0,0,1,Wang Lei,1,0,smaller than 40,1,1,1,3 or more,1,0,0,5,1,27Aug2019,,,,,1,1,1,1,1,0,5.93,4.2
10_042,Beijing,Postal Office,Money,20Aug2019,100,100,100,1,40+,1,0,1,1,0,0,4,6,0,0,0,0,1,Chang Wei,1,1,40+,1,0,1,1,1,0,0,4,1,27Aug2019,3 or more,,,0,0,0,0,0,0,0,5.93,4.2
10_043,Beijing,Public Place,No Money,21Aug2019,0,100,100,0,smaller than 40,1,1,0,1,0,0,6,4,0,0,0,1,0,Chang Wei,1,0,smaller than 40,1,1,0,3 or more,1,0,0,6,3,28Aug2019,3 or more,5,6,1,0,0,0,,0,0,5.93,4.2
10_044,Beijing,Bank,Money,22Aug2019,0,100,100,1,40+,0,1,1,1,1,0,6,5,0,1,0,0,0,Wang Lei,1,1,40+,0,1,1,1,1,0,0,6,3,29Aug2019,3 or more,3,6,0,0,0,0,0,0,0,5.93,4.2
10_045,Beijing,Hotel,Money,21Aug2019,0,0,0,1,smaller than 40,1,0,1,1,0,0,6,6,1,0,0,0,0,Chang Wei,1,1,smaller than 40,1,0,0,1,1,0,0,6,4,28Aug2019,,,,,1,1,1,1,1,0,5.93,4.2
10_046,Beijing,Hotel,Money,21Aug2019,0,0,0,0,smaller than 40,1,1,1,1,0,1,6,6,1,0,0,0,0,Chang Wei,0,,,,,,,1,0,,,,28Aug2019,,,,,1,1,1,1,1,0,5.93,4.2
10_047,Beijing,Public Place,No Money,21Aug2019,0,100,100,0,40+,1,1,0,1,0,0,6,4,0,0,0,1,0,Chang Wei,0,,,,,,,1,0,,,,28Aug2019,1,0,,1,0,0,0,,0,0,5.93,4.2
10_050,Beijing,Public Place,Money,22Aug2019,0,100,0,0,smaller than 40,1,1,1,1,1,0,6,6,0,0,0,1,0,Chang Wei,1,0,smaller than 40,1,1,0,3 or more,1,0,0,6,3,29Aug2019,2,3,6,0,1,0,0,0,0,0,5.93,4.2
10_051,Beijing,Cultural Attractions,No Money,22Aug2019,0,100,100,0,smaller than 40,1,1,1,1,0,0,5,6,0,0,1,0,0,Li Qiang,1,0,smaller than 40,1,1,0,2,1,0,0,6,2,29Aug2019,1,2,6,0,0,0,0,,0,0,5.93,4.2
10_052,Beijing,Hotel,Money,21Aug2019,0,0,0,0,smaller than 40,1,1,0,1,0,1,6,6,1,0,0,0,0,Li Qiang,1,0,smaller than 40,1,1,0,2,1,0,1,6,3,28Aug2019,,,,,1,1,1,1,1,0,5.93,4.2
10_053,Beijing,Hotel,No Money,21Aug2019,100,0,0,0,smaller than 40,1,0,1,1,0,0,6,5,1,0,0,0,0,Wang Lei,1,0,smaller than 40,1,0,1,1,1,0,0,6,3,28Aug2019,3 or more,2,6,0,1,1,1,,1,0,5.93,4.2
10_054,Beijing,Bank,No Money,22Aug2019,0,100,100,1,smaller than 40,1,1,1,1,1,0,5,5,0,1,0,0,0,Li Qiang,1,1,smaller than 40,0,1,1,3 or more,1,0,0,6,3,29Aug2019,3 or more,2,6,0,0,0,0,,0,0,5.93,4.2
10_055,Beijing,Bank,No Money,22Aug2019,0,100,100,0,smaller than 40,1,0,1,1,1,0,6,6,0,1,0,0,0,Li Qiang,1,0,smaller than 40,1,0,0,1,1,0,0,6,1,29Aug2019,3 or more,,5,0,0,0,0,,0,0,5.93,4.2
10_056,Beijing,Bank,No Money,22Aug2019,0,100,0,0,smaller than 40,0,1,1,1,1,0,5,6,0,1,0,0,0,Chang Wei,0,,,,,,,1,0,,,,29Aug2019,3 or more,4,6,0,0,1,1,,0,0,5.93,4.2
10_057,Beijing,Bank,No Money,22Aug2019,0,100,100,0,smaller than 40,0,1,1,1,0,0,6,6,0,1,0,0,0,Li Qiang,0,,,,,,,1,0,,,,29Aug2019,3 or more,,6,0,0,0,0,,0,0,5.93,4.2
10_058,Beijing,Bank,No Money,22Aug2019,0,0,0,0,smaller than 40,0,1,1,1,1,0,6,6,0,1,0,0,0,Wang Lei,1,0,smaller than 40,0,1,1,2,1,1,0,6,5,29Aug2019,,,,,1,1,1,,1,0,5.93,4.2
10_059,Beijing,Bank,Money,22Aug2019,0,0,0,0,smaller than 40,0,1,0,1,1,0,6,4,0,1,0,0,0,Chang Wei,1,0,smaller than 40,1,1,0,1,1,0,0,6,3,29Aug2019,,,,,1,1,1,1,1,0,5.93,4.2
10_060,Beijing,Postal Office,No Money,22Aug2019,0,0,0,0,smaller than 40,0,1,1,1,1,0,6,6,0,0,0,0,1,Li Qiang,0,,,,,,,1,1,,,,29Aug2019,,,,,1,1,1,,1,0,5.93,4.2
